"读"	"<b>Tu</b> is composed of 言 <i>yen</i> words as radical, and a phonetic which under its modern form is identical with 賣 <i>mai</i><sup><small>4</small></sup> to sell, but is really the corruption of an obsolete word pronounced <i>yü</i>. It means to hum over books, to study; with another reading <i>tou</i><sup><small>4</small></sup> it means the completion of a sentence, in which sense it is said to be used for 逗 <i>tou</i><sup><small>4</small></sup> to stop. <i>Mai</i> to sell was originally composed of 出 <i>ch'u</i> to dispose of and 貝 <i>pei</i> valuables , while 買 <i>mai</i><sup><small>3</small></sup> to buy was composed of 网 <i>wang</i> a net and <i>pei</i> valuables = to get valuables into one's net; see Mencius II. 下, X, 6, 7. </p>"
"诗"	"<b>Shih</b> is composed of 言 <i>yen</i> words and 寺 <i>ssŭ</i>. It seems to have originally meant purpose, will&nbsp;; but its only known sense in the earliest records is poetry. Here it stands for the 311 ballads collected and edited by Confucius. </p>"
"号"	"<b>Hao</b> (read <i>hao</i><sup><small>2</small></sup>) was originally composed of 号 <i>hao</i> a cry of pain and 虎 <i>hu</i> a tiger, and meant to call out, to wail, in which senses it is frequently seen. It came to mean a designation or mark, as above, and is now classed under radical 虍 <i>hu</i> a tiger.</p>"
"求"	"<b>Ch'iu</b> is classed under radical 水 <i>shui</i> water. With it is here understood the word 研 <i>yen</i> to grind (note the radical 石 <i>shih</i> stone). </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>139.</b></td><td style=""padding-bottom:1em;""><span id=""line139""></span>"
"连"	"<b>Lien</b> is composed of 車 <i>ch'ê</i> a cart and the walking radical, and may possibly derive its meaning from a string of carts.</p>"
"归"	"<b>Kuei</b> is composed of a contraction of 婦 <i>fu</i> wife , 止 <i>chih</i> to stop as radical, and an old form of 堆 <i>tui</i> a heap as phonetic. It originally meant the marriage of a woman, in which sense it will be found in the <i>Odes</i>.</p>"
"藏"	"<b>Tsang</b> was originally 臧 <i>tsang</i> which is composed of 臣 <i>ch'ên</i> as radical inserted in 戕 <i>ch'iang</i> a spear, and which is now reserved for such meanings as good, right. The 艸 <i>ts'ao</i> vegetation was added later in order to mark the sense to conceal. In modern days it means a place for keeping things, a treasury; read <i>ts'ang</i><sup><small>2</small></sup>, the character means to conceal, to store up. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>141.</b></td><td style=""padding-bottom:1em;""><span id=""line141""></span>"
"周"	"<b>Chou</b> is composed of 口 <i>k'ou</i> mouth as radical, with 用 <i>yung</i> to use , and originally meant close, dense, as population, etc. It is here the name of the dynasty which was really founded by 文王 King Wên, though he never mounted the throne, the first sovereign being his son 武王 King Wu, B.C. 1122—1115. The Book of Changes now in vogue is attributed to the pen of the father, who began with the Diagram for heaven.</p>"
"典"	"<b>Tien</b> is composed of 册 <i>ts'ê</i> a tablet.</p>"
"谟"	"<b>Mo</b> is composed of 言 <i>yen</i> words as radical, with 莫 <i>mo</i> not, do not, as phonetic. </p>"
"诰"	"<b>Kao</b> is composed of 言 <i>yen</i> words as radical, and 告 <i>kao</i> to tell.</p>"
"誓"	"<b>Shih</b> is composed of 言 <i>yen</i> words as radical, below 折 <i>shê</i> to break (from 手 <i>shou</i> hand and 斤 <i>chin</i> an axe) as phonetic, and originally meant to bind, hence an oath. </p>"
"命"	"<b>Ming</b> is an ideogram composed of 口 <i>k'ou</i> mouth as radical, with 令 <i>ling</i> an order. It means to cause to act, to employ; also later, divine commands, destiny. </p>"
"奥"	"<b>Ao</b> was originally composed of 宀 <i>mien</i> a shelter as radical, with 釆 <i>pien</i> to distinguish and 廾 <i>kung</i> folded hands below. It originally meant the south-west corner, where the <i>lares</i> were placed. Hence perhaps the modern meanings, retired, mysterious, obscure.</p>"
"我"	"<b>Wo</b> is composed of 戈 <i>ko</i> a spear as radical, and a character on the left which is regarded by some as an old form of 殺 <i>sha</i> to kill.</p>"
"公"	"<b>Kung</b> is said to be composed of 八 <i>pa</i> the back turned on 厶 <i>ssŭ</i> private interests; hence to divide evenly, just, public-spirited, which would be the correct attitude for the ruler of a State. </p>"
"著"	"<b>Chu</b> is composed of 艸 <i>ts'ao</i> grass as radical and 者 <i>chê</i>. It is commonly used in the sense of to make or write a book.</p>"
"官"	"<b>Kuan</b> is composed of radical 宀 <i>mien</i> shelter, under which it is now classed, and an old word for heap, many. It is defined as officials serving their prince, the lower portion of the character giving the idea of plurality. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>150.</b></td><td style=""padding-bottom:1em;""><span id=""line150""></span>"
"存"	"<b>Ts'un</b> was originally composed of 子 <i>tzŭ</i> child as radical and 才 <i>ts'ai</i> , and meant to ask compassionately after. It is now used in the sense of to preserve, to put on record.</p>"
"体"	"<b>T'i</b> is composed of 骨 <i>ku</i> bones as radical, and a common phonetic. It means the body, to embody, form, shape, style, etc. </p>"
"戴"	"<b>Tai</b> was originally composed of 異 <i>i</i> strange, with a phonetic pronounced <i>ts'ai</i>, and meant to increase things by dividing them. It now means to uphold, to wear on the head, and is classed under radical 戈 <i>ko</i> a spear, but is here a surname. </p>"
"注"	"<b>Chu</b> is composed of 言 <i>yen</i> words with 主 <i>chu</i> master as phonetic. The latter character originally meant the wick of a candle, now written with fire 炷. Preceded by heaven, 天主 <i>t'ien chu</i>, it forms the term used by the Roman Catholics for God.</p>"
"述"	"<b>Shu</b> is composed of the walking radical and a phonetic said to have formerly meant a kind of millet. It originally signified to follow, and in its later sense was expressly distinguished by Confucius from 作 , the former being simply the act of transmitting the sayings of others.</p>"
"圣"	"<b>Shêng</b> is composed of 耳 <i>êrh</i> ear as radical and 呈 <i>chêng</i> level, to offer to a superior, a common phonetic. It originally meant keen of apprehension, and is now almost the equivalent of inspired, being applied only to Confucius, Mencius, the great Sages of antiquity, and the Emperor. It is also employed by missionaries in Christian terminology.</p>"
"乐"	"<b>Yo</b> or <i>yüeh</i> was originally the picture of drums on a stand (note the 木 <i>mu</i> wood) as used at an ancient orchestral performance. It is defined as a general name for the combinations of the 5 notes of the ancient scale and the 8 musical sounds. Read <i>lo</i><sup><small>4</small></sup>, it means pleasure, joy, content.</p>"
"备"	"<b>Pei</b> was originally written without its present radical at the left, under which form it has been explained as an ideogram composed of 苟 <i>kou</i> if (abbreviated, ) over 用 <i>yung</i> to use = if wanted for use, suggesting ready, prepared.</p>"
"国"	"<b>Kuo</b> is composed of 或 <i>huo</i> some one, perhaps, as phonetic, in an obsolete word meaning enclosure, as radical.</p>"
"风"	"<b>Fêng</b> is composed of 虫 <i>ch'ung</i> insects, abbreviated from 蟲, and 凡 <i>fan</i> all as phonetic. It is formed with insect because when the wind blows in spring, insects are called into existence. It was one of the 540 Radicals of the <i>Shuo Wên</i> retained among the 214 Radicals of K'ang Hsi's dictionary, and is here elliptical for 風俗 <i>fêng su</i> wind common = manners and customs. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>156.</b></td><td style=""padding-bottom:1em;""><span id=""line156""></span>"
"雅"	"<b>Ya</b> is composed of 隹 <i>chui</i> short-tailed birds (obsolete) as radical, and 牙 <i>ya</i> teeth as phonetic, and originally meant a crow, daw, etc., for which 鴉, with 鳥 <i>niao</i> birds, has been substituted. It came to mean refined, but is here the title of a section of the Book of Poetry, subdivided into <i>Lesser Ya</i> and <i>Greater Ya</i>, the former being sung at ordinary entertainments given by the suzerain, and the latter on grand occasions when the feudal princes were gathered together.</p>"
"颂"	"<b>Sung</b> is composed of 頁 <i>yeh</i> head as radical, with 公 <i>kung</i> as phonetic. It originally meant the countenance and was pronounced <i>jung</i>. Later on it came to mean to praise, a sacrificial ode, and is now commonly used in letters to express a wish or prayer.</p>"
"讽"	"<b>Fêng</b> is composed of 言 <i>yen</i> words as radical, with 風 <i>fêng</i> wind as phonetic. It has now come to mean to ridicule, to lampoon."
"咏"	"<b>Yung</b> has 永 <i>yung</i> everlasting as phonetic, the latter character being remarkable as containing all the elementary strokes used in writing. It is pretty much the same as <i>fêng</i>, the two characters signifying that peculiar method of crooning or humming over verses to oneself, almost universal in China.</p>"
"既"	"<b>Chi</b> is composed of 旡 <i>chi</i> to hiccough as phonetic, with an obsolete radical said to mean the fragrance of grain. It originally meant a small meal, rations, but is now a particle of finality, = since, already, etc.</p>"
"亡"	"<b>Wang</b> is composed of 入 <i>ju</i> to enter and 乚 an old form of 隱 <i>yin</i> to conceal. It means to escape as a fugitive, to perish, lost, etc. Read <i>wu</i> = not. </p>"
"寓"	"<b>Yü</b> is composed of 宀 <i>mien</i> shelter as radical, with a common phonetic. It originally meant to sojourn, to be present in, and comes by extension to mean allegory, but Eitel is quite wrong in giving it here such an extended meaning as ""Which, being metaphorically <i>suggestive</i> of either <i>praise</i> or <i>censure</i>.""</p>"
"褒"	"<b>Pao</b> is now composed of 保 <i>pao</i> to guarantee as phonetic, with 衣 <i>i</i> clothes as radical. K'ang Hsi gives a different combination as the classical form, but the <i>Shuo Wên</i> gives another; in fact there are several ways of writing this character, of which the one adopted is the most common. It originally meant long robes, and these, conferred by the sovereign, may have come to embody the idea of praise.</p>"
"贬"	"<b>Pien</b> has 貝 <i>pei</i> pearl-oyster, valuables, as radical, with 乏 <i>fa</i> exhausted (said to be 正 <i>chêng</i> upright turned the wrong way round) as phonetic. It originally meant to injure. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>162.</b></td><td style=""padding-bottom:1em;""><span id=""line162""></span>"
"别"	"<b>Pieh</b> is composed of 刀 <i>tao</i> knife (in combination) on the right as radical, and an obsolete word which meant to scrape or cut a man's flesh from his bones. The latter is the phonetic of 過 <i>kuo</i> less 口 <i>k'ou</i> mouth, and is 骨 <i>ku</i> bones less 肉 (月 in combination) <i>jou</i> flesh; it has nothing to do with 另 <i>ling</i> separate, as might be inferred from the way in which it is now written. </p>"
"传"	"<b>Chuan</b> is composed of 人 <i>jen</i> man as radical, and 專 <i>chuan</i> as phonetic, and means a chronicle, a biography. ).</p>"
"左"	"<b>Tso</b> is composed of the old form for 手 <i>shou</i> hand as radical, over 工 <i>kung</i> labour, its modern radical, and means the left hand, calling to mind the discredited position of the left hand among Hindus and other eastern nations. The left is now the place of honour in China, but in ancient times the right; hence left is found in literature with such senses as wrong, heterodox, etc. Here it stands for the surname of 左邱明 Tso-ch'iu Ming, the most important of the three commentators and a reputed disciple of Confucius. His commentary is of infinitely more value, from every point of view, than the original text, and is popularly known as the <i>Tso Chuan</i>.</p>"
"氏"	"<b>Shih</b> is said to be the picture of a landslip, with an obsolete phonetic added. It is now a radical meaning family name, family, clan, and is often tacked on to surnames. In the case of a woman, it then means her maiden name.</p>"
"撮"	"<b>Ts'o</b> is composed of 手 <i>shou</i> hand as radical, and 最 <i>tsui</i> to collect as phonetic.</p>"
"其"	"<b>Ch'i</b> appears to have been written 兀 (). It is sometimes a demonstrative, and sometimes merely the article, definite or indefinite.</p>"
"要"	"<b>Yao</b> is composed of an obsolete character representing the two hands as radical, and 交 <i>chiao</i> to interlace, originally a picture of crossed legs, as phonetic. The whole is a picture of a man standing with his arms akimbo, and meant waist, now written 腰 with 肉 <i>jou</i> flesh as radical: hence necessary, important, to need, etc. Read <i>yao</i><sup><small>1</small></sup> it means to meet, to intercept, to make an agreement, etc.</p>"
"事"	"<b>Shih</b> is composed of 史 <i>shih</i> historian , its old radical, with a contraction of 之 <i>chih</i> as phonetic, and originally meant duties of office, to serve. It is now classed under radical 亅 (obsolete), and means business, affairs, but here points towards facts, as opposed to theories, which facts heterodox writers may have simply misinterpreted. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>171.</b></td><td style=""padding-bottom:1em;""><span id=""line171""></span>"
"荀"	"<b>Hsün</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, with 旬 <i>hsün</i> a period of ten days, a decade, as phonetic. It is the name of a plant, not identified, and here the surname of 荀況 Hsün K'uang.</p>"
"及"	"<b>Chi</b> is composed, under its old form, of 又 <i>yu</i> hand as radical, and 人 <i>jen</i> man, and is explained as to seize the man ahead, hence to come up to. Here = and.</p>"
"庄"	"<b>Chuang</b> is composed of 艸 <i>ts'ao</i> vegetation as radical, and 壯 <i>chuang</i> strong as phonetic. (The latter, composed of 士 <i>shih</i> a soldier as its old radical, with 爿 <i>ch'iang</i> or <i>ch'uang</i> a bedstead as phonetic, was the original character.) It is here the surname of a philosopher of the 4th cent. B.C., who wrote on the teachings of Lao Tzŭ.</p>"
"诸"	"<b>Chu</b> is composed of 言 <i>yen</i> words and 者 <i>chê</i>. It is not necessary always to translate it rigorously; sometimes it is a mere sign of the plural. It also has various prepositional values, such as at, on, in, to, etc.</p>"
"史"	"<b>Shih</b> was composed, under its old form, of 又 <i>yu</i> hand grasping 中 <i>chung</i> the middle , <i>sc</i>. impartiality. It is defined as one who records events, and was applied in early ages to the Grand Astrologer of the Court. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>177.</b></td><td style=""padding-bottom:1em;""><span id=""line177""></span>"
"考"	"<b>K'ao</b> is composed of 老 <i>lao</i> old abbreviated, and an obsolete phonetic. It originally meant old; then it came to signify a dead father; now it is the common term for examination.</p>"
"世"	"<b>Shih</b> is composed of three 十 <i>shih</i> tens, thirty years being the Chinese estimate of the length of a generation of men. It is also used in the sense of mankind, the world.</p>"
"系"	"<b>Hsi</b> is 糸 <i>ssŭ</i> silk, with a dash at the top, and means to tie, to bind. </p>"
"羲"	"<b>Hsi</b> is composed of 兮 <i>hsi</i> separation of vapour, later a particle of emphasis (an old radical), with 義 <i>i</i> as phonetic. It originally meant vapour, but here stands for the name of the legendary Emperor 伏 Fu (or 庖 P'ao) 羲 Hsi, who reigned B.C. 2953—2838, and is said to have developed the Diagrams from the marks on the back of a tortoise. It is now classed under radical 羊 <i>yang</i> a sheep.</p>"
"农"	"<b>Nung</b> appears under a dozen different forms, the original composition of which is obscure. It is now classed under radical 辰 <i>ch'ên</i> heavenly bodies, and seems to have been originally associated with the dim light of dawn, but here stands for the name of the legendary Emperor 神農 Shên Nung, the Divine Husbandman, who reigned B.C. 2838—2698, and is said to have first taught the art of agriculture.</p>"
"黄"	"<b>Huang</b> is composed of 田 <i>t'ien</i> fields and 光 <i>kuang</i> under an old form. It is one of the five colours (青 <i>ch'ing</i> blue and green, 黃 <i>huang</i> yellow, 赤 <i>ch'ih</i> red, 白 <i>pai</i> white, 黑 <i>hei</i> black), and is assigned to earth. It is now the Imperial colour, which under the Chou dynasty was red.</p>"
"帝"	"<b>Ti</b> is now classed under radical 巾 <i>chin</i> a napkin, but in early ages it was classed under 上 <i>shang</i> above, with 束 <i>tz'ŭ</i> a thorn as phonetic. It originally meant to investigate judicially, the ruler of the world, and so came to mean the Supreme Being, God, and also the deified spirits of Imperial ancestors. Some have traced it to the eight-pointed star of Babylon, but in the old form given in the <i>Shuo Wên</i> dictionary there are but seven points. </p>"
"皇"	"<b>Huang</b> was originally composed of 自 <i>tzŭ</i> from, with 王 <i>wang</i> prince (as though <i>de par le roi</i>) as radical, and means great. It is classed under radical 白 <i>pai</i> white (hence a suggested connection with the White Tsar), and is part of the term 皇 帝 <i>huang ti</i> Emperor. </p>"
"居"	"<b>Chü</b> is composed of 尸 <i>shih</i> a corpse as radical, and 古 <i>ku</i> ancient. It originally meant to squat on the heels, and is now classed under radical 口 <i>k'ou</i> mouth.</p>"
"唐"	"<b>T'ang</b> is composed of 口 <i>k'ou</i> mouth as radical, with 庚 <i>kêng</i> to change as phonetic. It originally meant big words; hence, to boast. It here stands for tbe famous Emperor, better known from his canonisation as 堯 Yao, who reigned B.C. 2357—2258 and had previously been Marquis of T'ang.</p>"
"虞"	"<b>Yü</b> is composed of 虍 <i>hu</i> tiger as radical, with 吳 <i>wu</i> as phonetic, and originally meant a fabulous animal. It now means to reckon, to be anxious, etc., and here stands, with <i>yu</i> = occupier, for the place of birth of the famous Emperor, better known from his canonisation as 舜 Shun, who reigned B.C. 2255—2205. </p>"
"揖"	"<b>I</b> is composed of 手 <i>shou</i> hand as radical, with a phonetic composed of 口 <i>k'ou</i> mouth and 耳 <i>êrh</i> ear, to whisper. It is now commonly used in the sense of to salute with the folded hands.</p>"
"逊"	"<b>Hsün</b> is composed of 孫 <i>sun</i> grandchild as phonetic, with the walking radical.</p>"
"称"	"<b>Ch'êng</b> is composed of 禾 <i>ho</i> grain and a phonetic which seems to have meant to pick up with the 爪 <i>chao</i> claws, fingers. It originally signified to weigh, hence to estimate, to entitle. Read <i>ch'êng</i><sup><small>4</small></sup> it is a weighing-machine.</p>"
"盛"	"<b>Shêng</b> is composed of 成 <i>ch'êng</i> as phonetic, and an obsolete radical 皿 <i>min</i> dishes. Read <i>ch'êng</i><sup><small>2</small></sup> it means to hold, to contain.</p>"
"禹"	"<b>Yü</b> originally meant insects, and 虫 <i>ch'ung</i> insects might well have been chosen as its radical. It is however classed under an obsolete word 內 <i>jou</i> the footprints of certain animals, and here stands for the wise Minister, afterwards first Emperor of the Hsia dynasty, popularly known as 大禹 <i>ta yü</i> the Great Yü, who reigned B.C. 2205—2197. He is chiefly famous for having drained the empire of a vast body of water, which some have tried to identify with Noah's flood.</p>"
"商"	"<b>Shang</b> is composed of 內 <i>nei</i> inside, with 口 <i>k'ou</i> mouth inside it, the two forming an old radical, with 章 <i>chang</i> a document, abbreviated, as phonetic. It is now classed under radical 口 <i>k'ou</i> mouth, and is the name of a dynasty which lasted from B.C. 1766—1122.</p>"
"汤"	"<b>T'ang</b> is composed of 水 <i>shui</i> water as radical, with a common phonetic, and originally meant hot water. It here stands for the first Emperor of the Shang dynasty, who reigned B.C. 1766—1753 and is popularly known as 成湯 <i>ch'êng tang</i> T'ang the Completer.</p>"
"武"	"<b>Wu</b> is composed of 止 <i>chih</i> to stop, as radical, and 戈 <i>ko</i> spear, weapons; stoppage of hostilities being the ultimate object of war. This etymology is dated back in the <i>Tso Chuan</i> to B.C. 595.</p>"
"王"	"<b>Wang</b> is composed of three horizontals which stand for heaven, earth, and man in the middle, the line for man being nearer to heaven than to earth, in token of his divine obligations. These are united by a vertical line which typifies the influence of the sovereign. The character was originally a radical, but is now classed under 玉 <i>yü</i> jade. Read <i>wang</i><sup><small>4</small></sup> = to rule. </p>"
"家"	"<b>Chia</b> is composed of 冖 <i>mien</i> shelter as radical, and 豭 <i>chia</i> a boar, abbreviated, as phonetic. It is the equivalent of our word home, a pig under a roof forming an ideogram which should be especially suggestive to our neighbours in the sister isle.</p>"
"下"	"<b>Hsia</b> is composed under its old form of a line below a line, thus forming an ideogram. It is now classed under radical 一 <i>i</i> one. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>193.</b></td><td style=""padding-bottom:1em;""><span id=""line193""></span>"
"载"	"<b>Tsai<sup><small>4</small></sup></b> is composed of 車 <i>ch'ê</i> cart as radical, and an obsolete phonetic , and originally meant to contain, to load, full, complete, etc. Read <i>tsai</i><sup><small>3</small></sup> it means a year, which sense seems to have been derived from full, complete. There are however other and more fanciful explanations. </p>"
"社"	"<b>Shê</b> is composed of 示 <i>shih</i> divine manifestation as radical, and 土 <i>t'u</i> earth, and originally meant lord or spirit of the earth; hence, sacrifices to such spirits, the sacrificial communion of the Emperor, the Son of Heaven, with the Supreme Being. </p>"
"伐"	"<b>Fa</b> is composed of 人 <i>jen</i> man and 戈 <i>ko</i> a spear, and means to cut down, to destroy.</p>"
"纣"	"<b>Chou</b> is composed of 糸 <i>ssŭ</i> silk as radical, and what appears to be 寸 <i>ts'un</i> an inch but is really an abbreviation of 肘 <i>chou</i> elbow, as phonetic. It originally meant crupper, but here stands for 紂辛 Chou Hsin, who was under this Yin or Shang dynasty precisely what Chieh Kuei had been under the Hsia dynasty, the immediate cause of its downfall.</p>"
"诛"	"<b>Chu</b> is composed of 言 <i>yen</i> words as radical, and 朱 <i>chu</i> a pearl as phonetic, and originally meant to punish.</p>"
"最"	"<b>Tsui</b> is composed of 冃 <i>mao</i> an old word for a hat, as radical, over 取 <i>ch'ü</i> to take. It originally meant to seize, to collect; and from the idea of collecting many came its modern sense as a superlative. </p>"
"久"	"<b>Chiu</b> was an old radical, and was explained as a picture of cauterisation from behind, to cauterise being expressed later on by the addition of 火 <i>huo</i> fire as radical, thus 炙. How it came to signify length of time is not clear. It is now classed under radical 丿 <i>p'ieh</i>. </p>"
"辙"	"<b>Ch'ê</b> is composed of 車 <i>ch'ê</i> cart as radical, and a common phonetic. It is colloquially read <i>chê</i><sup><small>4</small></sup>.</p>"
"堕"	"<b>Chui</b> is composed of 土 <i>t'u</i> earth as radical, with 隊 <i>tui</i><sup><small>4</small></sup> a group, a regiment, as phonetic. </p>"
"逞"	"<b>Ch'êng</b> is composed of the walking radical, and 呈 <i>ch'êng</i>, which now means to proffer or tender, as phonetic. It originally meant to go through, to move with speed, and then as here, to act with violence at slight provocation. </p>"
"干"	"<b>Kan</b> is composed, under its old form, of 入 <i>ju</i> to enter, upside down, and 一 <i>i</i> one. It originally meant to oppose, and must be distinguished from 千.</p>"
"戈"	"<b>Ko</b> is supposed to be a picture, under its old form, of the particular kind of spear intended. It is composed of 弋 <i>i</i> a sharpened stake and 一 <i>i</i> one.</p>"
"尚"	"<b>Shang</b> is composed of 八 <i>pa</i> and 向 <i>hsiang</i> towards, and originally meant to add to; hence its adverbial value still, notwithstanding. It is now classed under radical 小 <i>hsiao</i> small.</p>"
"游"	"<b>Yu</b> is composed of the walking radical and a phonetic which originally meant a streamer or pennant. It is used with 游, which is now a distinct character but which appears to have been once only another form.</p>"
"说"	"<b>Shui</b> means to stop, to halt, to counsel, and here refers to a class of adventurers who wandered from State to State, offering plans for vengeance etc. on rival rulers. This character is also sometimes read <i>yüeh</i><sup><small>4</small></sup> for 悅 to take pleasure in.</p>"
"战"	"<b>Chan</b> is composed of 戈 <i>ko</i> spear as radical, with <i>tan</i> single as phonetic.</p>"
"霸"	"<b>Pa</b> is composed of 月 <i>yüeh</i> moon, its old radical, and an obsolete phonetic, and originally referred to the new moon. It is now classed under radical 雨 <i>yü</i> rain. </p>"
"强"	"<b>Ch'iang</b> is composed of 虫 <i>ch'ung</i> insect as radical, with 弘 <i>hung</i> the clang of a bow as phonetic, and originally meant a fierce kind of fly. It is now classed under radical 弓 <i>kung</i> a bow, and is also written 強.</p>"
"雄"	"<b>Hsiung</b> is composed of 隹 <i>chui</i> birds as radical, with 厷 <i>kung</i> the arm as phonetic, and is defined as 鳥父 <i>niao fu</i> the male of birds. </p>"
"出"	"<b>Ch'u</b> was originally a picture of luxuriant vegetation, and meant to go in, a sense which is still, though rarely, attached to it. Its modern radical is 凵, an obsolete word meaning to contain. </p>"
"嬴"	"<b>Ying</b> is composed of 女 <i>nü</i> woman, and 羸 <i>lei</i> thin with 羊 <i>yang</i> sheep left out, the latter being given in the <i>Shuo Wên</i> as phonetic. It was the family name of the Emperor 少昊 Shao Hao, B.C. 2958, and is classed like other old clan names, and like 姓 <i>hsing</i> surname (= woman-born, from 女 <i>nü</i> woman and 生 <i>shêng</i> to produce), under 女 as radical.</p>"
"秦"	"<b>Ch'in</b> is composed of 禾 <i>ho</i> grain as radical, and a contraction of 春 <i>ch'un</i> spring as phonetic. It was the name of a fief bestowed upon the descendants of a Minister under the Emperor Shun and adapted for growing grain.</p>"
"兼"	"<b>Chien</b> is composed of a hand (old form) grasping two (= plurality) ears of grain, under which radical it was originally classed, now under 八 <i>pa</i>.</p>"
"并"	"<b>Ping</b> is composed of 从 <i>ts'ung</i> to follow, its old radical, with 幵 <i>ch'ien</i> level as phonetic. It originally meant to follow; hence, two together, united, etc. It is also explained as two 人 <i>jen</i> men grasping two 干 <i>kan</i> shields, <i>q.d</i>. united. </p>"
"楚"	"<b>Ch'u</b> is composed of 林 <i>lin</i> a forest , one half of which is the radical under which it is now classed, and 疋 (now <i>p'i</i><sup><small>3</small></sup> a piece or bale) an old form of 足 <i>tsu</i> foot, as phonetic. Its chief meanings are to punish, clear, perspicuous; but it is here only the name of a State.</p>"
"汉"	"<b>Han</b> is composed of 水 <i>shui</i> water as radical, and a contraction of 難 <i>nan</i> difficult as phonetic. It originally meant waves, and is the name of a famous river. It has also been applied to the Milky Way, and is here the name of a State.</p>"
"争"	"<b>Chêng</b> is composed of 爪, <i>chao</i> claws, its modern radical, which is the picture of a hand with the back uppermost, 又 <i>yu</i> a hand , and an obsolete character meaning to drag, <i>i.e</i>. two hands tugging.</p>"
"兴"	"<b>Hsing</b> is composed of 臼 <i>chiu</i> a mortar with 同 <i>t'ung</i> inserted, the lower portion being originally a pair of hands holding up the mortar. It means by extension to prosper. </p><table style=""margin:auto; text-align:center;""><tbody><tr><td style=""width:1em""><b>216.</b></td><td style=""padding-bottom:1em;""><span id=""line216""></span>"
"业"	"<b>Yeh</b> was originally composed of 巾 <i>chin</i> a napkin below an obsolete radical meaning luxuriant vegetation, and meant a toothed board for a stand of bells. It is now classed under radical 木 <i>mu</i> wood, and means property, trade, calling, etc.</p>"
"建"	"<b>Chien</b> is composed of 廴 <i>yin</i> to progress as radical, and 聿 , here a contraction of 律 <i>lü</i> statutes. It originally meant to fix the laws of a State.</p>"
"莽"	"<b>Mang</b> is composed of 犬 <i>ch'üan</i> a dog lying down in the middle of 艸 <i>ts'ao</i> vegetation, doubled, under which radical it is now classed. It means jungle, and also rude, coarse, but is here merely part of the name of a famous usurper who occupied the throne between A.D. 9—23.</p>"
"篡"	"<b>Ts'uan</b> is composed of 算 <i>suan</i> to calculate as phonetic, and 厶 <i>ssŭ</i> an obsolete word meaning private, selfish, as radical. It is defined as to rebel and seize, which sense is fairly deducible from the component parts.</p>"
"年"	"<b>Nien</b> was originally written with 禾 <i>ho</i> grain as radical above 千 <i>ch'ien</i> a thousand as phonetic, and meant ripe grain, from which it is not a very far cry to year. It is now classed under radical 干.</p>"
"献"	"<b>Hsien</b> is composed of 犬 <i>ch'üan</i> dog as radical, with an obsolete word meaning tripod as phonetic. It was originally a term applied to fat dogs offered in sacrifice at the ancestral temple. It means to present to a superior, but is here the dynastic title of the last Emperor of the Eastern Han dynasty, whose reign ended A.D. 221.</p>"
"魏"	"<b>Wei</b> is composed of 委 <i>wei</i> to depute as phonetic, with 鬼 <i>kuei</i> disembodied spirit as radical. It here stands for portions of modern Shansi and Honan, over which a son of the great 曹操 Ts'ao Ts'ao ruled as first Emperor.</p>"
"蜀"	"<b>Shu</b> is composed, under its old form, of 虫 <i>ch'ung</i> insect as radical, below 目 <i>mu</i> eye as formerly written, with a curved line. It originally meant caterpillar or looper, the curved line being a picture of the loop formed by the insect when moving. It is here a name for modern Ssŭch'uan, over which 劉備 Liu Pei, a quondam artisan, ruled as first Emperor.</p>"
"吴"	"<b>Wu</b> is a common surname, and is popularly known as 口天吳 <i>k'ou t'ien wu</i> the <i>wu</i> which is made up of <i>k'ou</i> and <i>t'ien</i>, in allusion to its structure. It here stands for that part of the empire known as modern Kiangsu, over which 孫權 Sun Ch'üan ruled as first Emperor.</p>"
"鼎"	"<b>Ting</b> is a picture of a bronze vessel with three legs and two handles, used for burning incense. It is here figuratively employed, just as throne is often used in English.</p>"
"迄"	"<b>Ch'i</b> is composed of the walking radical with 乞 <i>ch'i</i> to beg as phonetic. It is also read <i>hsi</i><sup><small>3</small></sup>, and commonly means until. </p>"
"两"	"<b>Liang</b> is composed of 一 <i>i</i> one, with an obsolete word meaning again as both radical and phonetic; <i>i.e</i>. one taken again = two. It was originally the twenty-fourth part of an ounce, equal to the weight of 100 grains of millet, but now = 1/16 of a 斤 and is classed under radical 入 <i>ju</i> to enter.</p>"
